Date,Time,Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],CPU (Tctl/Tdie) [°C],CPU SOC [°C],APU GFX [°C],Core Temperatures (avg) [°C],Core0 [°C],Core1 [°C],Core2 [°C],Core3 [°C],L3 Cache [°C],CPU Core Voltage (SVI2 TFN) [V],SoC Voltage (SVI2 TFN) [V],CPU Core VID (Effective) [V],CPU Core Current (SVI2 TFN) [A],SoC Current (SVI2 TFN) [A],CPU TDC [A],CPU Package Power [W],Core Powers (avg) [W],Core 0 Power [W],Core 1 Power [W],Core 2 Power [W],Core 3 Power [W],CPU Core Power (SVI2 TFN) [W],CPU SoC Power (SVI2 TFN) [W],Core+SoC Power (SVI2 TFN) [W],APU STAPM [W],Motherboard [°C],CPU [°C],AUXTIN2 [°C],CPU (PECI) [°C],Vcore [V],VIN1 [V],+3.3V (AVCC) [V],+3.3V (3VCC) [V],+12V [V],VCOREREFIN [V],VIN4 [V],3VSB [V],VBAT [V],VIN5 [V],VIN6 [V],+5V [V],VIN3 [V],VIN7 [V],CPU1 [RPM],Drive Airflow Temperature [°C],Drive Temperature [°C],GPU Temperature [°C],GPU Core Voltage (VDDCR_GFX) [V],Unnamed: 55
4.11.2025,21:22:32.451,0.856,0.988,0.812,0.812,0.812,37.4,36.7,34.3,33.9,33.9,33.8,34.0,33.8,34.1,0.575,1.013,1.369,1.731,2.499,1.728,2.616,0.032,0.053,0.022,0.027,0.028,1.672,2.533,4.205,5.937,35.0,37.4,24.0,40.0,0.768,0.328,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1601,38,34,33.0,0.723,
4.11.2025,21:23:32.445,1.000,1.000,1.000,1.000,1.000,37.6,36.7,34.4,33.9,34.0,33.9,34.1,33.9,34.2,0.584,1.013,1.363,1.790,2.512,1.789,2.662,0.040,0.071,0.024,0.031,0.033,1.746,2.546,4.292,5.934,35.0,37.6,24.0,40.0,0.640,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1601,38,34,33.0,0.723,
4.11.2025,21:24:32.454,0.991,1.000,0.988,0.988,0.988,37.8,36.9,34.5,34.2,34.2,34.1,34.3,34.1,34.6,0.606,1.013,1.356,2.029,2.545,2.028,2.847,0.073,0.102,0.069,0.069,0.052,2.103,2.581,4.684,6.074,35.0,37.8,24.0,40.0,0.240,0.336,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1601,38,34,33.0,0.723,
4.11.2025,21:25:32.467,0.872,1.013,0.825,0.825,0.825,37.5,36.8,34.5,34.0,34.0,33.9,34.2,34.0,34.3,0.584,1.013,1.381,1.803,2.522,1.803,2.672,0.037,0.056,0.026,0.033,0.034,1.758,2.556,4.314,6.146,35.0,37.5,24.0,40.0,0.672,0.336,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1601,38,35,33.0,0.723,
4.11.2025,21:26:32.487,0.903,0.988,0.988,0.819,0.819,37.5,36.8,34.5,34.0,34.0,34.0,34.2,34.0,34.3,0.579,1.013,1.363,1.759,2.513,1.761,2.638,0.033,0.053,0.021,0.026,0.031,1.698,2.547,4.246,6.066,35.0,37.5,24.0,40.0,0.416,0.352,3.392,3.392,12.144,1.008,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1601,38,35,35.0,0.723,
4.11.2025,21:27:32.497,0.856,0.988,0.812,0.812,0.812,37.5,36.8,34.4,34.0,33.9,33.9,34.1,33.9,34.2,0.578,1.013,1.363,1.748,2.514,1.750,2.633,0.032,0.052,0.023,0.026,0.028,1.689,2.548,4.237,6.011,35.0,37.6,24.0,40.0,0.960,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1601,38,35,32.0,0.723,
4.11.2025,21:28:32.501,1.241,1.400,1.400,0.988,1.175,37.5,36.7,34.4,33.9,34.0,33.8,34.1,33.9,34.2,0.586,1.013,1.325,1.782,2.503,1.784,2.647,0.035,0.074,0.016,0.023,0.029,1.718,2.536,4.254,5.979,35.0,37.6,24.0,40.0,0.960,0.352,3.392,3.392,12.144,1.008,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,35.0,0.723,
4.11.2025,21:29:32.504,0.833,0.819,0.838,0.838,0.838,37.5,36.8,34.4,33.9,33.9,33.8,34.1,33.9,34.3,0.579,1.013,1.394,1.747,2.499,1.749,2.625,0.034,0.062,0.017,0.033,0.022,1.684,2.533,4.217,5.969,35.0,37.5,24.0,40.0,0.736,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,35.0,0.723,
4.11.2025,21:30:32.518,1.081,1.081,1.081,1.081,1.081,37.5,36.7,34.4,33.9,33.9,33.8,34.1,33.9,34.2,0.579,1.013,1.337,1.762,2.498,1.764,2.637,0.039,0.075,0.025,0.023,0.033,1.713,2.531,4.244,5.963,35.0,37.5,24.0,40.0,0.304,0.344,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.224,1.040,5.112,1.032,1.784,1601,38,34,33.0,0.723,
4.11.2025,21:31:32.536,0.869,1.000,0.825,0.825,0.825,37.6,36.7,34.3,33.9,33.9,33.8,34.0,33.8,34.1,0.572,1.013,1.369,1.724,2.488,1.719,2.605,0.033,0.058,0.022,0.029,0.023,1.661,2.522,4.183,5.937,34.0,37.8,24.0,40.0,0.336,0.328,3.392,3.392,12.144,1.024,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,32.0,0.723,
4.11.2025,21:32:32.556,0.814,0.819,0.812,0.812,0.812,37.8,37.1,34.6,34.3,34.3,34.1,34.7,34.2,34.7,0.613,1.014,1.375,2.090,2.557,2.092,2.894,0.074,0.097,0.027,0.128,0.045,2.180,2.596,4.776,6.160,35.0,37.8,24.0,40.0,0.992,0.352,3.392,3.392,12.144,1.008,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1603,38,34,33.0,0.723,
4.11.2025,21:33:32.564,0.997,1.013,0.988,0.988,1.000,37.8,36.9,34.5,34.1,34.1,34.0,34.2,34.0,34.4,0.590,1.013,1.369,1.837,2.517,1.831,2.690,0.040,0.065,0.029,0.032,0.035,1.796,2.551,4.347,6.104,34.0,37.8,24.0,40.0,0.320,0.328,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1605,38,34,32.0,0.723,
4.11.2025,21:34:32.570,0.814,0.819,0.812,0.812,0.812,37.5,36.8,34.5,34.0,34.0,34.0,34.2,34.0,34.3,0.585,1.013,1.387,1.788,2.504,1.793,2.655,0.034,0.047,0.029,0.030,0.029,1.738,2.538,4.276,6.088,34.0,37.5,24.0,40.0,0.224,0.328,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1605,38,35,35.0,0.723,
4.11.2025,21:35:32.570,0.864,1.000,0.819,0.819,0.819,37.5,36.7,34.4,34.0,34.0,33.9,34.2,33.9,34.2,0.582,1.013,1.375,1.768,2.509,1.765,2.643,0.033,0.049,0.023,0.033,0.028,1.713,2.543,4.256,6.028,34.0,37.5,24.0,40.0,0.304,0.328,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,32.0,0.723,
4.11.2025,21:36:32.565,0.816,0.825,0.812,0.812,0.812,37.6,36.7,34.4,33.9,33.9,33.8,34.1,33.9,34.2,0.572,1.013,1.375,1.719,2.507,1.725,2.611,0.033,0.061,0.022,0.025,0.024,1.654,2.541,4.195,5.988,34.0,37.8,24.0,40.0,0.496,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1599,38,34,32.0,0.723,
4.11.2025,21:37:32.576,0.819,0.819,0.819,0.819,0.819,37.6,36.7,34.4,33.9,33.9,33.8,34.1,33.9,34.2,0.581,1.013,1.356,1.756,2.506,1.755,2.637,0.033,0.055,0.021,0.023,0.033,1.702,2.540,4.242,5.968,35.0,37.6,24.0,40.0,0.752,0.336,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1601,38,34,35.0,0.723,
4.11.2025,21:38:32.578,0.869,1.000,0.825,0.825,0.825,37.8,36.7,34.4,33.9,33.9,33.8,34.0,33.9,34.2,0.577,1.013,1.406,1.752,2.496,1.750,2.625,0.034,0.055,0.018,0.026,0.036,1.694,2.530,4.224,5.944,35.0,37.8,24.0,40.0,0.560,0.336,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1605,38,34,35.0,0.723,
4.11.2025,21:39:32.587,0.867,1.013,0.819,0.819,0.819,37.6,36.8,34.4,34.1,34.1,34.0,34.2,34.0,34.4,0.600,1.013,1.406,1.937,2.527,1.939,2.770,0.058,0.100,0.040,0.048,0.044,1.954,2.563,4.517,5.992,35.0,37.6,24.0,40.0,0.592,0.328,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1603,38,34,32.0,0.723,
4.11.2025,21:40:32.590,0.812,0.812,0.812,0.812,0.812,37.8,36.7,34.4,33.9,33.9,33.8,34.1,33.9,34.2,0.583,1.013,1.363,1.782,2.510,1.778,2.652,0.035,0.061,0.023,0.031,0.025,1.728,2.544,4.272,6.050,35.0,38.2,24.0,40.0,0.240,0.328,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1601,38,34,32.0,0.723,
4.11.2025,21:41:32.587,0.947,1.000,0.812,0.988,0.988,37.6,36.7,34.4,33.9,33.9,33.8,34.1,33.9,34.2,0.576,1.013,1.363,1.736,2.503,1.744,2.622,0.031,0.043,0.022,0.026,0.034,1.681,2.537,4.217,6.005,35.0,37.8,24.0,40.0,0.320,0.336,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.040,5.112,1.032,1.784,1603,38,34,33.0,0.723,
4.11.2025,21:42:32.578,0.803,0.812,0.800,0.800,0.800,37.8,36.7,34.4,33.9,33.9,33.8,34.0,33.9,34.2,0.575,1.013,1.375,1.734,2.496,1.730,2.615,0.032,0.055,0.020,0.021,0.033,1.674,2.529,4.204,5.970,35.0,37.8,24.0,40.0,0.752,0.336,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1605,38,34,35.0,0.723,
4.11.2025,21:43:32.604,0.816,0.825,0.812,0.812,0.812,37.9,36.8,34.5,34.0,34.0,33.9,34.1,34.0,34.3,0.584,1.013,1.375,1.807,2.504,1.807,2.665,0.041,0.075,0.028,0.026,0.033,1.761,2.538,4.299,5.956,35.0,38.1,24.0,40.0,0.336,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,32.0,0.723,
4.11.2025,21:44:32.615,0.806,0.825,0.800,0.800,0.800,39.8,36.8,34.5,34.0,34.0,33.9,34.1,34.0,34.3,0.584,1.013,1.363,1.781,2.506,1.776,2.651,0.034,0.057,0.020,0.023,0.036,1.725,2.540,4.265,5.979,35.0,40.4,24.0,40.0,0.800,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,33.0,0.723,
4.11.2025,21:45:32.625,0.822,0.812,0.825,0.825,0.825,39.1,36.8,34.5,34.0,34.0,33.9,34.1,33.9,34.3,0.575,1.013,1.375,1.740,2.498,1.739,2.618,0.034,0.058,0.027,0.024,0.025,1.677,2.531,4.208,5.956,35.0,39.9,24.0,40.0,0.608,0.336,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1601,38,34,32.0,0.723,
4.11.2025,21:46:32.640,0.812,0.812,0.812,0.812,0.812,37.9,36.7,34.5,33.9,33.9,33.8,34.1,33.9,34.3,0.577,1.013,1.369,1.743,2.498,1.762,2.621,0.032,0.052,0.020,0.028,0.028,1.683,2.532,4.215,5.938,35.0,38.5,24.0,40.0,0.288,0.328,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1605,38,34,33.0,0.723,
4.11.2025,21:47:32.654,0.823,0.819,0.825,0.825,0.825,39.4,36.8,34.5,34.0,34.0,33.9,34.1,34.0,34.3,0.577,1.013,1.363,1.746,2.500,1.732,2.624,0.033,0.055,0.022,0.021,0.033,1.684,2.534,4.218,5.937,35.0,39.4,24.0,40.0,0.656,0.336,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.224,1.040,5.112,1.032,1.784,1601,38,34,35.0,0.723,
4.11.2025,21:48:32.649,0.856,0.988,0.812,0.812,0.812,39.0,36.9,34.6,34.2,34.2,34.1,34.4,34.3,34.6,0.612,1.013,1.363,2.096,2.538,2.098,2.883,0.078,0.103,0.035,0.089,0.083,2.188,2.572,4.760,6.023,35.0,39.8,24.0,40.0,0.256,0.336,3.392,3.392,12.144,1.008,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1603,38,34,35.0,0.723,
4.11.2025,21:49:32.658,0.823,0.819,0.825,0.825,0.825,37.2,36.8,34.6,34.0,33.9,33.9,34.1,34.0,34.5,0.582,1.013,1.369,1.783,2.497,1.780,2.645,0.037,0.074,0.018,0.030,0.025,1.727,2.531,4.258,6.151,35.0,37.2,24.0,40.0,0.448,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1605,38,34,32.0,0.723,
4.11.2025,21:50:32.679,0.822,0.825,0.825,0.825,0.812,40.1,36.8,34.5,34.0,33.9,33.9,34.1,34.0,34.4,0.581,1.013,1.363,1.771,2.500,1.777,2.638,0.034,0.057,0.022,0.030,0.026,1.711,2.534,4.245,6.067,35.0,40.9,24.0,40.0,0.640,0.352,3.408,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1603,38,34,33.0,0.723,
4.11.2025,21:51:32.690,0.866,0.988,0.825,0.825,0.825,39.9,36.7,34.4,33.9,33.9,33.8,34.1,33.8,34.2,0.580,1.013,1.381,1.762,2.506,1.759,2.638,0.034,0.055,0.020,0.029,0.029,1.702,2.540,4.242,6.001,35.0,40.9,24.0,40.0,0.560,0.336,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.224,1.040,5.112,1.032,1.784,1603,38,34,32.0,0.723,
4.11.2025,21:52:32.689,0.863,1.013,0.812,0.812,0.812,39.4,36.7,34.4,33.9,33.9,33.8,34.0,33.9,34.2,0.571,1.013,1.369,1.711,2.500,1.712,2.604,0.033,0.062,0.018,0.024,0.031,1.650,2.533,4.184,5.970,35.0,39.2,24.0,40.0,0.608,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1599,38,34,33.0,0.723,
4.11.2025,21:53:32.686,0.812,0.812,0.812,0.812,0.812,40.2,36.8,34.4,34.0,34.0,33.9,34.1,34.0,34.3,0.598,1.013,1.375,1.886,2.523,1.884,2.726,0.046,0.077,0.033,0.036,0.036,1.858,2.557,4.415,5.981,35.0,40.9,24.0,40.0,0.576,0.352,3.392,3.392,12.144,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1607,38,35,32.0,0.723,
4.11.2025,21:54:32.700,0.988,0.988,0.988,0.988,0.988,38.0,37.0,34.6,34.4,34.3,34.3,34.5,34.4,34.7,0.635,1.015,1.363,2.237,2.587,2.233,3.015,0.092,0.124,0.062,0.070,0.114,2.393,2.629,5.022,6.126,35.0,38.0,24.0,40.0,0.992,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.216,1.032,5.112,1.032,1.784,1601,38,34,33.0,0.723,
4.11.2025,21:55:32.703,1.169,1.113,1.113,1.337,1.113,52.1,43.7,38.7,43.5,45.2,42.2,44.2,42.3,43.4,1.181,1.046,1.381,10.755,3.761,10.621,9.283,1.652,3.396,0.740,1.478,0.994,14.400,3.956,18.356,9.375,35.0,52.1,24.0,40.0,1.376,0.368,3.376,3.376,12.091,1.016,0.304,3.408,3.232,0.216,1.040,5.112,1.032,1.784,1597,38,42,41.0,0.723,
4.11.2025,21:56:32.717,0.869,1.000,0.825,0.825,0.825,47.2,44.3,40.6,42.5,45.0,41.7,42.0,41.3,42.7,1.047,1.013,1.387,6.398,3.191,6.534,6.115,0.969,3.036,0.365,0.252,0.223,8.269,3.233,11.503,14.032,35.0,47.0,24.0,40.0,0.688,0.360,3.392,3.392,12.091,1.016,0.304,3.408,3.232,0.224,1.040,5.112,1.032,1.784,1601,38,38,37.0,0.722,
4.11.2025,21:57:32.720,1.108,1.163,1.100,1.075,1.094,53.6,40.7,38.4,38.3,38.5,38.4,38.4,38.0,38.8,0.801,1.013,1.194,3.442,3.050,3.357,3.984,0.244,0.520,0.195,0.136,0.124,3.895,3.093,6.987,11.878,35.0,54.2,24.0,40.0,1.072,0.360,3.376,3.376,12.091,1.016,0.304,3.408,3.232,0.224,1.040,5.112,1.032,1.784,1597,38,36,36.0,0.723,
4.11.2025,21:58:32.749,1.327,1.344,1.337,1.325,1.300,72.2,55.5,47.3,60.6,60.2,61.1,60.2,60.9,55.8,1.324,1.075,1.356,21.247,5.309,20.997,16.488,3.546,5.606,2.652,2.877,3.049,28.223,5.720,33.944,17.063,35.0,72.2,24.0,40.0,1.328,0.376,3.360,3.360,12.038,1.088,0.304,3.408,3.232,0.216,1.040,5.088,1.032,1.784,1588,38,37,49.0,0.721,
4.11.2025,21:59:32.750,1.330,1.294,1.337,1.337,1.350,74.0,61.2,54.3,66.1,65.6,66.8,65.6,66.2,61.9,1.322,1.036,1.356,19.179,6.132,19.302,15.473,3.072,4.837,2.342,2.472,2.638,25.361,6.347,31.708,26.929,36.0,74.6,24.0,40.0,1.328,0.384,3.376,3.376,12.038,1.088,0.304,3.408,3.232,0.224,1.040,5.088,1.032,1.784,1616,38,38,52.0,0.721,
4.11.2025,22:0:32.749,1.333,1.331,1.337,1.337,1.325,69.0,62.1,56.4,64.9,64.5,66.8,63.5,64.6,62.0,1.325,1.072,1.350,16.453,8.367,16.453,15.065,2.515,3.943,2.239,1.755,2.124,21.784,8.963,30.746,29.665,37.0,69.0,24.0,40.0,1.328,0.392,3.360,3.360,12.038,1.088,0.312,3.408,3.232,0.224,1.040,5.088,1.032,1.784,1650,38,39,55.0,0.721,
4.11.2025,22:1:32.753,1.256,1.212,1.212,1.275,1.325,70.5,62.2,57.7,64.3,63.9,64.5,63.2,65.7,62.0,1.325,1.076,1.375,14.491,9.325,14.523,14.390,2.096,3.215,1.507,1.462,2.199,19.192,10.014,29.206,31.268,37.0,71.0,24.0,40.0,1.328,0.392,3.376,3.376,12.038,1.040,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1691,38,40,53.0,0.721,
4.11.2025,22:2:32.754,1.081,1.100,1.075,1.050,1.100,68.9,62.7,58.1,64.4,64.7,64.5,64.7,63.7,62.3,1.323,1.076,1.100,14.297,9.300,14.331,14.260,2.085,3.333,1.582,1.720,1.706,18.921,9.986,28.906,31.666,37.0,69.8,24.0,40.0,1.024,0.384,3.376,3.376,12.091,1.080,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1640,38,40,55.0,0.721,
4.11.2025,22:3:32.773,1.320,1.312,1.312,1.319,1.337,72.5,61.6,55.4,65.5,64.1,66.8,64.5,66.6,62.4,1.304,1.048,1.356,17.038,4.845,16.915,13.451,2.521,3.536,2.098,1.971,2.479,22.384,5.095,27.479,30.817,38.0,72.6,24.0,40.0,1.328,0.392,3.376,3.376,12.038,1.008,0.304,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1638,38,40,54.0,0.721,
4.11.2025,22:5:37.436,1.320,1.312,1.312,1.319,1.337,72.5,61.6,55.4,65.5,64.1,66.8,64.5,66.6,62.4,1.304,1.048,1.356,17.038,4.845,16.915,13.451,2.521,3.536,2.098,1.971,2.479,22.384,5.095,27.479,30.817,38.0,70.6,24.0,40.0,1.344,0.392,3.376,3.360,12.038,1.008,0.304,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1564,38,42,50.0,0.721,
4.11.2025,22:6:37.463,1.289,1.094,1.350,1.363,1.350,62.9,61.6,55.4,65.5,64.1,66.8,64.5,66.6,62.4,1.304,1.048,1.363,17.038,4.845,16.915,13.451,4.593,3.536,4.754,4.466,5.615,22.384,5.095,27.479,30.817,38.0,62.1,24.0,40.0,1.344,0.392,3.376,3.376,12.038,1.016,0.304,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1628,38,40,47.0,0.721,
4.11.2025,22:7:37.462,1.239,1.225,1.356,1.188,1.188,67.4,61.1,54.1,65.6,64.7,66.5,64.3,66.8,61.7,1.322,1.040,1.344,18.909,5.337,18.851,14.840,2.977,4.535,2.250,2.265,2.857,25.001,5.542,30.542,15.929,38.0,67.4,24.0,40.0,1.328,0.392,3.376,3.376,12.038,1.072,0.304,3.408,3.232,0.224,1.040,5.088,1.032,1.784,1642,38,41,52.0,0.721,
